Asset NO.(SAP),รหัสครุภัณฑ์,รายละเอียดสินทรัพย์,วันที่ขึ้นทะเบียนสินทรัพย์,หน่วยนับ,Price,life_time,ชนิด,ลักษณะ,หน่วยงาน,ชื่อหน่วยงาน
180000120379,630200201000954,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120380,630200201000955,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120381,630200201000956,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120382,630200201000957,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120383,630200201000958,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120384,630200201000959,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120385,630200201000960,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120386,630200201000961,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120387,630200201000962,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120388,630200201000963,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120389,630200201000964,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120390,630200201000965,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120391,630200201000966,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120392,630200201000967,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120393,630200201000968,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120394,630200201000969,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120395,630200201000970,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120396,630200201000971,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120397,630200201000972,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120398,630200201000973,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120399,630200201000974,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120400,630200201000975,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120401,630200201000976,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120402,630200201000977,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120403,630200201000978,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120404,630200201000979,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120405,630200201000980,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120406,630200201000981,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120407,630200201000982,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120408,630200201000983,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120409,630200201000984,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120410,630200201000985,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120411,630200201000986,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120412,630200201000987,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120413,630200201000988,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120414,630200201000989,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120415,630200201000990,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120416,630200201000991,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120417,630200201000992,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120418,630200201000993,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120419,630200201000994,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120420,630200201000995,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120421,630200201000996,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120422,630200201000997,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120423,630200201000998,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120424,630200201000999,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120425,630200201001000,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120426,630200201001001,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120427,630200201001002,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120428,630200201001003,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120429,630200201001004,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120430,630200201001005,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120431,630200201001006,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120432,630200201001007,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120433,630200201001008,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120434,630200201001009,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120435,630200201001010,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120436,630200201001011,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120437,630200201001012,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120438,630200201001013,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120439,630200201001014,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120440,630200201001015,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120441,630200201001016,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120442,630200201001017,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120443,630200201001018,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120444,630200201001019,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120445,630200201001020,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120446,630200201001021,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120447,630200201001022,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120448,630200201001023,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120449,630200201001024,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120450,630200201001025,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120451,630200201001026,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120452,630200201001027,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120453,630200201001028,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120454,630200201001029,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120455,630200201001030,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120456,630200201001031,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120457,630200201001032,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120458,630200201001033,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120459,630200201001034,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120460,630200201001035,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120461,630200201001036,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120462,630200201001037,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120463,630200201001038,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120464,630200201001039,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120465,630200201001040,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120466,630200201001041,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120467,630200201001042,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120468,630200201001043,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120469,630200201001044,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120470,630200201001045,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120471,630200201001046,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120472,630200201001047,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120473,630200201001048,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120474,630200201001049,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120475,630200201001050,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120476,630200201001051,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
180000120477,630200201001052,โต๊ะ(ครุภัณฑ์การศึกษา) โต๊ะเรียน,2020-09-24,ตัว,3531.0,1.0,B002 โต๊ะ(ครุภัณฑ์การศึกษา),B002 โต๊ะ(ครุภัณฑ์การศึกษา),0213,กองอาคารสถานที่
